PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,DaysSinceLastLogin,FriendsCount,HistoricalActivityLevel
32310,43,Male,Asia,Strategy,9.39813354961007,1,Hard,0,49,83,5,High,28,14,0.3312460389989036
32311,33,Male,Asia,RPG,14.069202421427535,0,Easy,6,87,95,18,Medium,3,13,0.15128663459373204
32312,35,Male,Asia,Sports,10.52495668845777,1,Easy,16,178,39,3,High,14,12,0.15897807603911718
32313,38,Male,Europe,Strategy,19.881552584367448,0,Easy,17,42,93,39,Medium,18,12,0.8570228142450209
32314,40,Male,Europe,Strategy,5.1788622535999576,0,Medium,10,108,21,9,Medium,27,17,0.7375656056158622
32315,26,Male,USA,Action,8.481648216373152,1,Medium,14,115,79,13,High,19,11,0.9856421898055074
32316,33,Female,USA,Strategy,8.918143685673016,0,Medium,6,82,61,40,Medium,29,11,0.8942641274984097
32317,44,Female,Other,Action,15.59851236967988,1,Medium,2,27,92,22,Low,28,9,0.9253907991266376
32318,29,Male,USA,RPG,20.769010399972977,0,Easy,13,169,65,8,High,10,12,0.682220424079818
32319,17,Male,USA,Action,12.377440389727466,0,Hard,11,133,57,2,High,17,13,0.2893013448325815
32320,27,Male,USA,Simulation,22.039810703840217,0,Medium,10,12,45,19,Low,15,17,0.47971750537740854
32321,23,Male,Asia,Action,0.0524575979095214,1,Easy,10,91,43,43,Medium,19,10,0.031682498284413274
32322,27,Male,USA,Sports,23.13495699492523,1,Easy,10,89,48,45,Medium,9,12,0.6412667050047669
32323,30,Male,Europe,RPG,23.85344111876342,0,Hard,18,146,93,31,High,4,14,0.23298765972050284
32324,28,Male,Europe,Action,2.552557482157119,1,Easy,2,26,87,26,Low,15,6,0.9237334732161001
32325,22,Female,Other,Strategy,14.934612819316303,0,Easy,10,69,58,13,High,19,10,0.3437503849757184
32326,33,Male,USA,Simulation,2.2456174760271272,0,Easy,0,83,59,42,Low,16,15,0.4821724355113153
32327,46,Female,Europe,Action,6.288137351342886,0,Medium,19,158,16,32,High,8,6,0.4358125724751055
32328,49,Male,Other,RPG,1.7442317369656406,0,Easy,1,70,28,20,Low,17,14,0.4714198196638768
32329,37,Female,USA,Simulation,20.2364572986294,0,Easy,18,81,31,18,High,21,9,0.9125700715922491
32330,35,Male,USA,Simulation,19.067556403569174,0,Hard,3,27,95,40,Low,1,16,0.5222579574020981
32331,32,Male,USA,Strategy,7.581878408772379,0,Medium,9,115,32,23,Medium,7,14,0.6533221194359197
32332,28,Female,Europe,Strategy,14.002994452009688,0,Easy,9,129,2,29,Low,21,12,0.7253580641696737
32333,30,Male,USA,RPG,3.086458367771159,0,Easy,7,81,40,15,Low,18,9,0.7869819547594451
32334,38,Male,Asia,Simulation,6.575419817386904,1,Easy,11,151,64,6,High,12,14,0.14856221103201372
32335,46,Male,Europe,RPG,16.608358555845097,1,Easy,11,52,26,11,Medium,16,10,0.04759797820786493
32336,25,Male,Europe,RPG,1.1057839413276422,0,Medium,15,13,86,42,Medium,1,16,0.3353745358517557
32337,25,Female,Europe,Action,7.753849314048053,0,Easy,2,31,38,39,Low,27,15,0.09601158873966664
32338,18,Male,Other,Sports,6.138580329038524,0,Easy,1,43,94,38,Low,15,11,0.7325205271997782
32339,40,Female,Europe,Action,14.926064755702203,1,Easy,13,155,11,49,High,7,20,0.8557606047390659
32340,19,Male,USA,Strategy,14.306700428790322,0,Medium,2,126,15,2,Low,28,14,0.5910158323756343
32341,47,Male,USA,Strategy,17.200138813136576,0,Hard,1,175,50,27,Low,17,11,0.3422182759163358
32342,28,Male,Asia,Sports,23.84976413228147,1,Easy,10,47,35,10,Medium,3,10,0.3013603326501165
32343,46,Male,Europe,RPG,22.23472782403693,0,Easy,18,49,52,17,Medium,11,10,0.5159843478758325
32344,21,Male,Europe,Sports,9.370444096316724,1,Easy,17,39,4,8,Medium,6,17,0.8755063168641662
32345,24,Female,Other,Simulation,6.025453794423085,0,Easy,10,73,28,22,Medium,6,14,0.1550960896555832
32346,16,Male,Europe,Simulation,19.036145670783085,1,Easy,0,162,41,34,High,15,9,0.7976828418598042
32347,24,Female,USA,RPG,15.98700169973342,1,Hard,9,78,82,29,Medium,7,10,0.22559070337459186
32348,49,Female,Other,Simulation,5.99133093596707,0,Easy,7,143,78,44,Medium,11,13,0.22046453077479256
32349,35,Male,Europe,Sports,4.756571519875773,0,Easy,19,66,98,4,Medium,27,10,0.1861536683612326
32350,22,Female,USA,RPG,5.195343355314231,0,Medium,19,147,46,24,High,17,9,0.15065944652450147
32351,32,Female,Europe,Action,19.856237574778387,0,Medium,11,61,7,0,Medium,23,10,0.07819928362077333
32352,23,Male,Europe,RPG,18.34599621265044,1,Medium,19,120,37,37,High,18,11,0.8889232215137217
32353,44,Male,Europe,Simulation,5.3784676631570445,1,Easy,14,135,48,33,High,22,15,0.1084723921205265
32354,18,Male,Other,RPG,14.210672347784977,0,Medium,0,68,72,15,Low,29,13,0.2361786758917226
32355,49,Female,USA,Sports,12.192951557891837,0,Hard,14,26,61,40,Medium,24,10,0.7829925794838817
32356,28,Male,USA,Action,8.39779773793614,0,Hard,19,89,71,1,High,29,12,0.08629146910985752
32357,28,Male,Other,Action,9.378583861544485,0,Easy,10,106,45,45,Medium,21,10,0.1891874457240027
32358,34,Male,USA,Action,17.135810570479723,0,Medium,5,120,70,18,Medium,26,15,0.2298139727943851
32359,43,Male,Asia,Action,9.551136827589694,1,Medium,11,56,29,21,Medium,19,17,0.6501919123112111
32360,37,Male,USA,Strategy,20.20939198542272,0,Easy,2,46,55,18,Low,27,16,0.752031240873599
32361,35,Male,Asia,RPG,19.38459373024191,0,Easy,16,42,72,30,Medium,8,12,0.6776290993685903
32362,45,Male,Other,Simulation,4.309270335916821,0,Medium,0,58,33,28,Low,24,9,0.5095201343601778
32363,46,Male,USA,Sports,17.362702227876596,0,Easy,2,64,33,32,Low,20,12,0.9962538266791887
32364,21,Male,USA,Sports,20.430032493274776,0,Easy,0,92,50,46,Low,8,7,0.7024819322545308
32365,27,Male,Other,Sports,19.26134408918535,0,Hard,19,141,21,6,High,21,13,0.2749168634545217
32366,37,Female,Asia,Simulation,1.248321075547148,0,Easy,6,146,7,48,Medium,29,10,0.857894671355379
32367,22,Male,USA,Strategy,1.0575614323927542,1,Easy,13,161,62,38,High,11,13,0.5387356610202144
32368,26,Male,USA,Simulation,12.091150851294836,0,Easy,1,154,67,2,Low,21,11,0.8280873314822464
32369,30,Male,Europe,Sports,21.08295886597008,0,Medium,1,57,50,42,Medium,3,12,0.006861576259827973
32370,40,Female,Asia,RPG,6.63689979715661,0,Easy,2,53,59,3,Low,23,8,0.7600113197730768
32371,43,Male,USA,Action,3.3844931022450977,0,Medium,5,28,80,30,Low,27,7,0.603077283421381
32372,43,Male,Asia,Sports,0.2155761837126473,0,Medium,7,153,60,19,Medium,14,17,0.7414796810439853
32373,20,Female,USA,Simulation,22.75110696735153,1,Medium,10,108,52,13,Low,27,20,0.7201646158813747
32374,47,Male,Europe,Sports,7.0606118720625,0,Medium,5,15,11,42,Low,9,8,0.1428076302812602
32375,45,Male,Asia,Sports,14.200292017542932,1,Hard,0,54,41,39,Low,25,11,0.8174147114060958
32376,32,Male,USA,Action,18.60518539886727,0,Medium,17,94,83,20,High,1,21,0.02215826449043301
32377,45,Male,USA,Strategy,10.759913269322537,0,Easy,8,21,47,42,Low,1,16,0.4558041496086761
32378,30,Female,Asia,Sports,17.578702697429485,1,Hard,7,157,62,30,Medium,26,4,0.2552293198914728
32379,28,Male,USA,Sports,11.531411811260597,0,Easy,16,167,18,10,High,28,17,0.5858944159257304
32380,18,Female,Europe,Action,15.076615186001002,0,Easy,6,149,92,22,Medium,12,15,0.7417621455536594
32381,44,Male,Europe,Action,18.953217157710665,1,Easy,6,120,41,39,Medium,11,9,0.9153339281010854
32382,47,Male,Europe,Simulation,19.94733346270393,0,Medium,2,174,93,2,Medium,21,14,0.08262136061977943
32383,44,Male,USA,Simulation,12.598889359819037,1,Easy,1,11,29,29,Low,1,7,0.581767020997081
32384,28,Male,Europe,Sports,4.0504458759619935,0,Medium,4,120,69,3,Medium,20,7,0.3551235078982553
32385,37,Male,Europe,Strategy,11.562126971230605,0,Easy,6,120,69,6,Medium,12,16,0.25367212594372623
32386,42,Female,Asia,RPG,15.709471897245166,0,Easy,14,111,79,3,High,17,17,0.08200857692368158
32387,21,Female,Asia,Strategy,22.473618564271103,1,Medium,6,51,19,49,Medium,15,11,0.2281834511574763
32388,24,Male,Europe,Action,19.456816328818828,0,Easy,14,43,57,31,Medium,2,13,0.4621211943885457
32389,18,Male,USA,Sports,17.34131750213045,1,Medium,11,10,96,35,Low,18,12,0.00555376512978345
32390,27,Male,USA,Action,7.42755656462205,0,Medium,3,171,18,47,Medium,16,14,0.5860984454047751
32391,35,Female,Asia,RPG,21.64375235017052,0,Easy,4,37,64,1,Low,4,15,0.10441208572887195
32392,47,Female,Europe,Strategy,11.78413701109586,0,Easy,0,28,16,27,Low,8,10,0.5752118224504138
32393,42,Female,USA,Sports,2.4539298171199397,0,Easy,12,155,23,43,Low,2,13,0.3773014129292759
32394,37,Male,Other,Action,3.201338046678192,0,Easy,13,163,69,26,High,14,14,0.7741730546579094
32395,46,Female,Asia,Action,1.0997447885154583,1,Medium,3,120,35,16,Medium,25,14,0.43850809905369204
32396,19,Male,Europe,Sports,8.95590993855783,1,Easy,2,165,29,24,Medium,15,12,0.9432480047866977
32397,40,Male,USA,RPG,9.484934581445234,0,Easy,17,143,71,27,High,28,8,0.32606219683527293
32398,40,Male,USA,Sports,9.178345928959049,0,Hard,4,102,67,18,Medium,9,8,0.5430378837174781
32399,17,Female,Other,Sports,3.441044669081512,0,Easy,16,36,95,25,Medium,2,9,0.7320434995183724
32400,38,Female,Europe,Sports,14.429919553199497,0,Hard,8,135,28,20,Medium,17,13,0.2186638305829388
32401,48,Female,Asia,Action,15.555080662488264,0,Easy,14,10,1,33,Low,26,17,0.01651270077472522
32402,48,Female,Other,Strategy,4.3924179580959,1,Medium,5,58,49,48,Medium,10,12,0.7851717216097422
32403,34,Male,Europe,Strategy,22.46126072080933,0,Easy,18,124,38,15,High,9,18,0.2932007747400476
32404,44,Female,Europe,Strategy,21.727720412585345,1,Easy,18,119,45,5,High,2,10,0.15965478089158014
32405,34,Male,USA,Strategy,6.477401817896324,1,Medium,1,115,80,12,Low,24,13,0.5925853581675725
32406,32,Male,Europe,Strategy,15.200407291253672,1,Hard,16,41,18,18,Medium,19,15,0.37300628341881437
32407,34,Male,USA,Strategy,3.5625886524945374,1,Easy,9,45,99,48,Medium,17,12,0.2655144740524723
32408,20,Female,Europe,Simulation,6.780347904474034,0,Easy,17,173,80,11,High,11,16,0.7069985853678773
32409,39,Female,USA,Simulation,13.867246592922204,0,Easy,8,25,37,16,Low,17,16,0.9677984805148225
32410,17,Male,Europe,Action,18.330544076504875,1,Easy,9,43,6,5,Medium,10,19,0.5268830991692981
32411,33,Male,Europe,Sports,20.857931031130217,0,Easy,13,105,64,42,High,18,7,0.7763402300490126
32412,24,Male,Europe,Simulation,20.467229236789397,1,Easy,4,36,29,44,Low,23,11,0.8416626940900253
32413,19,Male,Asia,Simulation,20.714211577138688,0,Easy,2,16,3,40,Medium,28,12,0.4840592858786328
32414,36,Male,Asia,Action,15.726957698333432,0,Easy,12,95,60,22,Medium,6,10,0.5060636374394761
32415,23,Male,Asia,Strategy,9.609096225074367,0,Easy,8,51,8,31,High,16,18,0.7181004438559997
32416,47,Male,Europe,Strategy,5.236398691919198,0,Medium,11,29,73,16,High,28,16,0.9251476677223698
32417,29,Male,Other,Sports,19.964853588549826,0,Hard,10,46,18,3,Medium,27,13,0.8166119989123709
32418,38,Male,Europe,Strategy,1.3131993400758653,0,Medium,3,79,58,5,Low,18,12,0.7821897894186692
32419,44,Male,USA,Simulation,12.240618218838076,0,Easy,5,96,44,32,Medium,20,6,0.7755782434174955
32420,20,Male,USA,Simulation,7.457592590725904,0,Hard,19,170,44,43,High,18,13,0.4702232116345033
32421,29,Female,Europe,Simulation,3.949466268180261,0,Medium,1,17,12,24,Low,1,15,0.8606721656548989
32422,36,Female,USA,RPG,10.174668812505882,0,Medium,6,134,20,5,Medium,28,12,0.3580563683270528
32423,17,Female,USA,Strategy,14.592770524870463,1,Medium,8,89,35,35,Medium,3,11,0.6078282761453562
32424,43,Male,USA,RPG,3.3003747608786327,0,Medium,7,135,64,25,Medium,15,14,0.13711424606277822
32425,43,Male,Europe,Strategy,20.645387347225515,0,Easy,1,141,47,41,Low,20,17,0.6500491562394809
32426,45,Female,Asia,Simulation,2.279150915013441,1,Easy,5,22,41,49,Low,10,10,0.750045416719664
32427,16,Male,USA,Sports,10.108303690206217,0,Easy,11,148,95,9,High,21,9,0.4107707774410606
32428,49,Male,Asia,Sports,21.44788353713896,1,Easy,19,88,40,20,High,5,12,0.5125304969117953
32429,23,Female,USA,Sports,9.89624535450814,0,Easy,0,13,43,10,Low,15,8,0.01611203114445603
32430,36,Male,Asia,RPG,19.18128269059003,0,Medium,2,117,71,1,Low,23,9,0.9042660985517257
32431,33,Male,USA,RPG,20.962796196037395,0,Hard,10,119,79,48,Medium,14,12,0.8144259399866064
32432,24,Male,USA,Action,0.919306011335702,0,Easy,6,113,65,27,Medium,15,7,0.7336997948964978
32433,35,Male,USA,Strategy,19.869060983424383,1,Easy,9,51,27,48,Medium,10,16,0.06788804148648131
32434,31,Male,USA,RPG,6.431631078123209,0,Easy,16,26,44,5,Medium,24,11,0.21849717888904374
32435,17,Male,USA,Sports,1.5917631769221885,1,Easy,0,83,73,44,Low,9,15,0.9890753748761663
32436,21,Male,Europe,Strategy,17.925885888716813,0,Medium,8,149,31,3,Medium,12,13,0.45935146747571054
32437,17,Female,USA,Sports,21.098629510312826,0,Easy,2,171,69,15,Medium,7,11,0.8772625639208882
32438,27,Female,Other,RPG,23.69188760779307,0,Medium,15,73,67,0,Medium,5,16,0.6778758749465983
32439,44,Female,Asia,Sports,19.12164971264169,1,Easy,18,81,50,2,High,25,11,0.8101249007367782
32440,37,Male,USA,Strategy,15.06601616945654,1,Medium,4,72,64,26,Medium,24,10,0.6098505286443121
32441,21,Female,Europe,Strategy,21.120471050750417,0,Medium,5,145,87,18,Medium,10,16,0.19102488083793112
32442,44,Male,Asia,RPG,19.22919415614084,1,Easy,4,108,92,41,Medium,25,17,0.514238308131053
32443,43,Male,Europe,Strategy,9.607979267418331,0,Easy,1,38,30,15,Low,26,12,0.8408591808031481
32444,22,Male,Europe,Simulation,20.677884354823277,0,Hard,6,54,73,2,Low,8,11,0.9101925318105955
32445,24,Female,Other,Simulation,0.1086689386031114,0,Hard,3,70,97,2,Low,22,16,0.7066988062521422
32446,47,Male,Asia,Simulation,12.109173788326482,0,Hard,16,179,97,36,High,20,7,0.6715026110919494
32447,34,Female,Other,Simulation,8.926915485817256,0,Easy,6,151,45,45,Medium,25,13,0.6293166616370445
32448,43,Female,Asia,Action,12.47640416934566,0,Medium,0,56,54,46,Low,16,13,0.5669729751197895
32449,43,Male,Europe,Sports,15.749696162239498,0,Easy,4,65,63,3,Low,12,11,0.8900490189190536
32450,35,Female,Europe,Strategy,21.30165235869052,0,Medium,6,95,73,44,Medium,9,14,0.7689944467556193
32451,15,Male,Europe,Simulation,1.136609535819951,0,Easy,6,11,98,9,High,10,9,0.7179324136617987
32452,48,Male,Asia,Simulation,7.696459974992481,0,Easy,11,90,53,22,Medium,16,9,0.41026597960093036
32453,46,Male,Other,RPG,14.358290026579189,0,Easy,13,136,90,21,High,10,11,0.46189673686012633
32454,28,Female,USA,RPG,14.397237939935083,0,Medium,6,101,39,35,Medium,9,13,0.4354262956771696
32455,49,Female,Asia,Strategy,13.87030154736874,0,Medium,15,45,1,18,Medium,26,16,0.9984924692378531
32456,38,Male,Asia,Action,14.336899254225557,0,Hard,11,150,13,17,High,3,9,0.9216372474298808
32457,15,Male,USA,Sports,22.88353828812797,1,Easy,8,29,82,29,Medium,27,10,0.10629038990815465
32458,20,Male,Europe,Action,12.98499488108845,1,Easy,14,144,26,33,High,28,7,0.4711507280508793
32459,18,Male,Other,RPG,1.806335753757704,0,Medium,10,105,12,13,Medium,19,13,0.26639592030654935
32460,15,Female,Asia,Strategy,2.132978096588138,0,Easy,15,116,96,17,High,11,15,0.29946412869217676
32461,45,Female,USA,Simulation,17.313866547054484,0,Medium,0,88,70,36,Low,6,11,0.015690821319247816
32462,23,Female,Other,Action,21.15178326231399,0,Easy,12,42,4,14,Medium,6,15,0.13218164585792114
32463,37,Female,USA,Strategy,15.641164629410714,0,Easy,15,45,20,27,Medium,15,17,0.5887366647314927
32464,45,Female,USA,Strategy,3.5256044838450427,0,Hard,9,100,15,32,High,29,15,0.658891614903147
32465,43,Male,USA,Simulation,23.818014846221764,0,Hard,4,44,6,6,Low,15,8,0.9544114644788726
32466,35,Male,Europe,Action,6.952244783275499,0,Easy,0,179,55,31,Low,13,11,0.8253161106409795
32467,17,Male,Asia,Simulation,21.4748236672999,1,Easy,5,139,22,32,Medium,22,12,0.2507805997081941
32468,40,Female,USA,RPG,2.573578047639696,0,Medium,8,13,37,30,Low,5,8,0.5328888357989132
32469,20,Male,USA,Strategy,17.513722667250484,0,Hard,4,174,75,32,High,14,8,0.1962936039905313
32470,34,Female,USA,Simulation,10.50532727039976,0,Easy,10,107,42,10,Medium,21,7,0.4655748035765188
32471,27,Female,USA,Simulation,19.234028035046965,0,Medium,12,48,49,46,Medium,2,13,0.7677298850417887
32472,37,Female,Other,Action,6.1110165941738295,0,Hard,3,98,16,15,Low,23,9,0.7604097373918887
32473,29,Male,Europe,Simulation,14.50600961723691,1,Easy,2,151,22,25,Low,12,9,0.7720200991164894
32474,45,Male,Europe,Simulation,4.746485982809624,1,Easy,13,95,87,34,Medium,20,9,0.20722916495871913
32475,18,Male,USA,Sports,9.1940955551933,1,Easy,10,86,37,5,Medium,14,8,0.42311355109147497
32476,25,Female,USA,RPG,2.050023691593725,1,Easy,8,162,85,8,Medium,19,13,0.703714124200817
32477,16,Female,Asia,RPG,16.147651782330524,0,Hard,5,23,63,5,Low,24,22,0.10410849446407056
32478,30,Male,Other,Simulation,17.445703696180644,0,Medium,4,166,92,40,Medium,20,8,0.33478091630732376
32479,45,Male,USA,RPG,15.964776004334116,0,Easy,3,169,64,24,Medium,15,12,0.6079718545951505
32480,18,Female,Europe,Sports,20.46015660259897,0,Easy,11,66,15,31,Medium,27,14,0.5136605691119311
32481,42,Male,Europe,Simulation,1.9826933945291785,1,Medium,3,16,71,33,Low,20,14,0.07299523522646378
32482,30,Female,Asia,Action,5.136230050625351,1,Medium,1,81,55,47,Low,24,8,0.7160696169134801
32483,39,Male,USA,Strategy,17.421864578473553,0,Easy,4,104,72,19,Medium,17,7,0.37486599575533275
32484,27,Female,Europe,Sports,2.8467811443059388,0,Easy,19,57,45,34,Medium,25,14,0.933751923018154
32485,19,Male,USA,RPG,14.0603376911082,0,Easy,11,60,10,34,Medium,14,17,0.2750491497804157
32486,44,Male,Asia,Strategy,7.371124990484202,0,Medium,7,70,52,34,Medium,23,13,0.9805522780289453
32487,15,Male,USA,RPG,6.9598894621438525,0,Easy,11,29,47,25,Medium,28,12,0.8776645174580174
32488,19,Female,USA,Strategy,2.15253794776123,0,Easy,16,86,57,8,Medium,18,5,0.7407399876157359
32489,28,Male,USA,Strategy,6.611842696957733,1,Hard,13,11,67,37,Low,27,24,0.22067704852222325
32490,25,Female,USA,Strategy,22.95242317134699,1,Easy,0,135,14,41,Low,28,11,0.6689235678655957
32491,48,Male,Asia,Sports,20.799052406061072,0,Medium,14,146,45,11,High,22,10,0.15395754234606573
32492,43,Female,USA,Simulation,9.348379741288417,0,Easy,9,20,66,43,Medium,24,19,0.6018997631295935
32493,32,Male,Other,Action,1.0543441158934082,0,Hard,18,30,79,41,Medium,27,9,0.6974413129610758
32494,29,Male,Other,RPG,14.39416452813952,1,Easy,18,50,41,41,Medium,5,12,0.33071645590341603
32495,39,Male,Asia,Strategy,14.954486290544452,0,Hard,14,15,82,12,Low,22,24,0.9940965910760776
32496,44,Male,Other,RPG,8.43787495921875,0,Easy,7,73,27,0,Medium,12,4,0.08739873321200287
32497,16,Male,Asia,Simulation,19.51596496456913,1,Easy,0,11,25,1,Low,10,22,0.6013293649387133
32498,41,Male,Europe,Strategy,17.55463813341018,0,Hard,15,54,21,9,Medium,8,9,0.7208900258206464
32499,29,Female,Asia,RPG,7.807036311825884,0,Medium,9,167,25,19,High,29,7,0.14380627794042689
32500,46,Male,USA,Strategy,8.753213256645614,0,Medium,14,160,84,24,High,6,10,0.8998262389107549
32501,34,Male,Europe,Simulation,4.575524079723292,1,Easy,9,56,12,36,Medium,28,13,0.5629427860044482
32502,28,Male,USA,Action,7.481967073509303,0,Medium,3,18,78,7,Low,25,14,0.963786236238676
32503,41,Male,Asia,Action,21.219481776282898,0,Easy,13,114,66,12,High,15,8,0.46241955508189203
32504,17,Male,Asia,Action,1.1797531814569808,1,Medium,10,92,19,14,Medium,12,16,0.9437979566038748
32505,17,Female,USA,Sports,23.15389277790966,0,Easy,0,45,32,48,Low,25,14,0.568842175051275
32506,27,Male,Europe,Action,7.123320372544749,0,Medium,13,71,94,13,Medium,25,11,0.21973336829405477
32507,39,Female,Europe,Action,18.526515820340016,0,Hard,7,56,12,34,Medium,6,9,0.4413830791573946
32508,32,Male,Europe,Simulation,6.40209459274621,0,Easy,2,74,5,19,Low,12,18,0.446917564514999
32509,15,Male,USA,RPG,10.515319936888398,0,Medium,0,84,41,22,Low,15,5,0.8848060331163851
32510,19,Female,USA,Strategy,9.743732164933956,0,Medium,9,105,36,10,Medium,12,13,0.5241715529858944
32511,16,Male,Europe,Simulation,12.28936100174208,0,Easy,3,161,11,30,Medium,9,15,0.8136116869458929
32512,44,Male,Europe,Strategy,15.695386032681526,1,Medium,17,155,58,34,High,19,9,0.8206223852585098
32513,31,Male,USA,Simulation,5.353514341465507,0,Hard,15,107,27,13,High,21,19,0.5074897873117052
32514,43,Female,Europe,Sports,7.425750206275189,0,Medium,10,150,83,42,High,2,7,0.0996298277945441
32515,18,Male,Asia,Strategy,21.50766247272008,0,Medium,8,72,77,24,Medium,28,6,0.8054539217761912
32516,23,Female,Asia,Sports,4.759600712467347,0,Hard,11,125,27,5,Medium,13,8,0.9399367683394271
32517,35,Male,Europe,Action,6.713040371082466,0,Hard,15,97,95,37,High,13,13,0.9761327340378905
32518,26,Male,Europe,Strategy,17.609369057531104,0,Hard,15,117,64,15,High,8,16,0.2611815646435207
32519,26,Male,Asia,Simulation,5.081262890768308,0,Easy,1,149,64,13,Low,27,8,0.14342374363460986
32520,18,Male,USA,Strategy,13.153843233191512,0,Easy,5,122,96,9,Medium,13,10,0.14640150000141317
32521,42,Male,USA,Simulation,6.887468392945371,0,Medium,10,150,31,31,High,4,12,0.6830773090446742
32522,23,Female,Europe,Action,9.655276199241817,0,Medium,15,86,52,8,Medium,6,18,0.9423786131324966
32523,46,Female,Europe,RPG,19.8055392592989,0,Medium,1,156,12,2,Low,6,7,0.08260677626955304
32524,27,Male,USA,Simulation,6.03876927550278,0,Easy,1,131,40,12,Low,21,8,0.4622313323571049
32525,48,Female,Europe,Strategy,0.1858835220055379,0,Easy,14,162,82,39,High,12,10,0.7150154216879394
32526,33,Female,Asia,Action,15.335693311861723,0,Hard,2,71,4,31,Low,12,12,0.8089684057721317
32527,28,Male,USA,RPG,21.613786042380514,0,Easy,15,53,52,26,Medium,17,10,0.4569286577678451
32528,19,Male,USA,Action,14.26304852389665,1,Easy,8,110,9,45,Medium,27,13,0.004650535097026398
32529,41,Male,USA,Action,13.18743339617523,0,Easy,10,142,71,49,High,7,6,0.13126762698514072
32530,42,Male,USA,RPG,1.6215235189290116,0,Medium,9,172,49,31,High,26,9,0.08023614162062809
32531,40,Female,USA,Sports,3.290609337045751,1,Easy,18,158,5,6,High,15,8,0.5325764768930935
32532,24,Male,Europe,Simulation,5.589491010221235,0,Medium,9,44,59,43,Medium,24,12,0.7172123898441621
32533,38,Female,Europe,Simulation,0.0884427885122463,1,Easy,13,175,99,3,High,17,14,0.7445439984453088
32534,31,Female,Europe,Action,9.75081087064962,0,Easy,7,158,25,18,Medium,10,11,0.3286487712142766
32535,30,Male,Europe,RPG,12.978831609537474,1,Easy,18,50,78,0,Medium,23,5,0.22441186077233655
32536,31,Male,USA,Action,11.98841173575105,0,Medium,6,25,37,4,Low,20,8,0.4876904696426463
32537,15,Female,Europe,Strategy,6.947645333718816,0,Hard,1,35,77,27,Low,6,3,0.49670669502095544
32538,35,Male,Europe,Sports,3.705940828200633,0,Medium,4,29,8,13,Low,9,11,0.8710228350021578
32539,36,Female,USA,Sports,23.573692775406364,1,Easy,6,25,33,39,Low,15,15,0.8581185752774569
32540,19,Male,Europe,RPG,13.47725274143236,0,Hard,8,54,67,6,Medium,16,12,0.16662373817536857
32541,35,Female,USA,Sports,5.3017185018823625,0,Easy,3,175,57,45,Medium,21,10,0.06951970134323748
32542,23,Female,USA,RPG,18.832593590286145,0,Hard,9,61,43,43,Medium,8,9,0.44473104856369294
32543,41,Male,Europe,Simulation,11.31633127795354,0,Easy,2,108,47,27,Low,16,13,0.5829125356731129
32544,26,Male,USA,Strategy,5.031509486301594,0,Medium,9,23,47,11,Low,5,13,0.9357595921527593
32545,32,Male,Europe,Strategy,17.599896306549034,0,Easy,18,99,18,41,High,18,14,0.8818574268799857
32546,49,Male,Europe,RPG,17.655177656742158,0,Hard,10,141,63,30,High,20,13,0.8122925638632403
32547,29,Female,Other,Simulation,20.57113396182068,0,Hard,13,81,26,4,Medium,14,13,0.9491017034652016
32548,44,Male,Europe,Simulation,0.8278179696350607,0,Medium,9,37,82,6,Medium,2,9,0.7033615287174539
32549,47,Male,USA,Simulation,11.647332496216386,0,Medium,5,163,4,37,Medium,23,12,0.15993595905713798
32550,44,Female,Europe,Simulation,10.502152949168035,0,Easy,12,140,44,21,High,23,19,0.8872987289389213
32551,40,Male,USA,Action,22.12073259109337,0,Easy,3,63,75,46,Medium,3,8,0.6999874363620884
32552,35,Female,Europe,Action,9.591051529011123,0,Medium,14,67,61,17,Medium,14,7,0.7684491857851536
32553,45,Male,Asia,Sports,21.83164774656358,0,Easy,19,92,75,47,High,29,14,0.5505496301184497
32554,31,Male,USA,RPG,23.360178513107147,1,Easy,12,168,97,28,High,7,15,0.8179281323150238
32555,31,Male,Europe,Action,23.08638022977756,1,Hard,6,171,42,15,Medium,15,12,0.09927872409509642
32556,48,Male,Europe,Strategy,22.26163363568421,0,Easy,13,157,59,42,Medium,17,17,0.7017589418497572
32557,38,Female,USA,Simulation,5.453181577494246,1,Easy,11,153,95,15,High,1,17,0.43353862812686983
32558,47,Male,Asia,RPG,17.926112042992088,1,Hard,7,105,18,35,Medium,9,8,0.1938316737597322
32559,18,Male,Europe,Strategy,10.959260114859491,0,Medium,18,130,22,4,High,22,8,0.4019703591483966
32560,23,Male,Europe,RPG,19.58432071785538,1,Hard,1,170,78,32,Low,29,9,0.8611955695657554
32561,16,Male,Europe,RPG,22.395250880127374,0,Hard,19,43,63,33,Medium,14,12,0.2291303066807231
32562,49,Female,Asia,RPG,15.59706887136866,0,Easy,10,18,95,34,Medium,16,16,0.6415967242474155
32563,29,Male,Europe,Simulation,20.175378139704957,0,Medium,12,98,25,48,Medium,28,19,0.762240797063551
32564,17,Male,Europe,Action,10.091560398922816,0,Medium,8,179,12,40,High,21,19,0.328588816120583
32565,45,Male,Europe,Sports,19.428167425418057,1,Medium,9,153,53,46,Medium,13,17,0.264870584931058
